algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,12453.0,0.213,,Maus II: A Survivor's Tale: And Here My Troubles Began,"Acclaimed as a quiet triumph and a brutally moving work of art, the first volume of Art Spieglman's Maus introduced readers to Vladek Spiegleman, a Jewish survivor of Hitler's Europe, and his son, a cartoonist trying to come to terms with his father, his father's terrifying story, and History itself. Its form, the cartoon (the Nazis are cats, the Jews mice), succeeds perfectly in shocking us out of any lingering sense of familiararity with the events described, approaching, as it does, the unspeakable through the diminutive.This second volume, subtitled And Here My Troubles Began, moves us from the barracks of Auschwitz to the bungalows of the Catskills. Genuinely tragic and comic by turns, it attains a complexity of theme and a precision of thought new to comics and rare in any medium. Maus ties together two powerful stories: Vladek's harrowing tale of survival against all odds, delineating the paradox of daily life in the death camps, and the author's account of his tortured relationship with his aging father. At every level this is the ultimate survivor's tale - and that too of the children who somehow survive even the survivors."
,,,,,11550.0,0.213,,The Divan,"The Persian poet Hafez (1320-1389) is best known as a Sufi mystic who incorporated elements of Sufism into his verses. The state of God-Realisation is symbolised through union with a Beloved, and drinking the wine of spiritual love.This compact version of the Divan of Hafez is a facsimile illuminated manuscript, complete with beautiful Persian calligraphy and miniature illustrations. There are 43 ghazals, translated into English by classical scholar Gertrude Bell. It is a truly beautiful introduction not only to the works of this beloved Sufi mystic, but also to the artistry of Mahmoud Farshchian. It is like getting two books in one: poetry and art.""Hafiz has no peer."" Ã¢ÂÂ GoethePoetry is the greatest literary form of ancient Persia and modern Iran, and the fourteenth-century poet known as Hafiz is its preeminent master. Little is known about the poet's life, and there are more legends than facts relating to the particulars of his existence. This mythic quality is entirely appropriate for the man known as ""The Interpreter of Mysteries"" and ""The Tongue of the Hidden,"" whose verse is regarded as oracular by those seeking guidance and attempting to realize wishes.A mere fraction of what is presumed to have been an extensive body of work survives. This collection is derived from Hafiz's Divan (collected poems), a classic of Sufism. The short poems, called ghazals, are sonnet-like arrangements of varied numbers of couplets. In the tradition of Persian poetry and Sufi philosophy, each poem corresponds to two interpretations, sensual and mystic.This outstanding translation of Hafiz's poetry was created by historian and Arabic scholar Gertrude Bell, who observed, ""These are the utterances of a great poet, the imaginative interpreter of the heart of man; they are not of one age, or of another, but for all time."""
,,,,,7479.0,0.213,,H is for Hawk,"As a child, Helen Macdonald was determined to become a falconer. She learned the arcane terminology and read all the classic books, including T.H. White's tortured masterpiece, ""The Goshawk,"" which describes White's struggle to train a hawk as a spiritual contest.When her father dies and she is knocked sideways by grief, she becomes obsessed with the idea of training her own goshawk. She buys Mabel for ÃÂ£800 on a Scottish quayside and takes her home to Cambridge. Then she fills the freezer with hawk food and unplugs the phone, ready to embark on the long, strange business of trying to train this wildest of animals.Destined to be a classic of nature writing, ""H is for Hawk"" is a record of a spiritual journey - an unflinchingly honest account of Macdonald's struggle with grief during the difficult process of the hawk's taming and her own untaming. At the same time, it's a kaleidoscopic biography of the brilliant and troubled novelist T. H. White, best known for ""The Once and Future King."" It's a book about memory, nature and nation, and how it might be possible to try to reconcile death with life and love."
,,,,,485.0,0.212,,21 Lessons for the 21st Century,"In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today's most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our children?Yuval Noah Harari's 21 Lessons for the 21st Century is a probing and visionary investigation into today's most urgent issues as we move into the uncharted territory of the future. As technology advances faster than our understanding of it, hacking becomes a tactic of war, and the world feels more polarized than ever, Harari addresses the challenge of navigating life in the face of constant and disorienting change and raises the important questions we need to ask ourselves in order to survive.In twenty-one accessible chapters that are both provocative and profound, Harari builds on the ideas explored in his previous books, untangling political, technological, social, and existential issues and offering advice on how to prepare for a very different future from the world we now live in: How can we retain freedom of choice when Big Data is watching us? What will the future workforce look like, and how should we ready ourselves for it? How should we deal with the threat of terrorism? Why is liberal democracy in crisis?Harari's unique ability to make sense of where we have come from and where we are going has captured the imaginations of millions of readers. Here he invites us to consider values, meaning, and personal engagement in a world full of noise and uncertainty. When we are deluged with irrelevant information, clarity is power. Presenting complex contemporary challenges clearly and accessibly, 21 Lessons for the 21st Century is essential reading."
,,,,,9351.0,0.212,,Go Tell It!,"Your Story Can Be An Essential and Powerful Part of Your Mission on EarthDebby EfurdÃ¢ÂÂs fondest memories as a child was spent with my grandmother for story time. Fairy tales, fables, stories from her youth Ã¢ÂÂ¦ they swept Debby away to another world. As one story ended, Debby would beg for more.When she was older, Debby fell in love with Bible stories and was eager to hear stories in Sunday School about Joseph or David or Moses. Then one day she heard the Greatest Story Ever Told and met and fell in love with the Main Character Ã¢ÂÂ Jesus Christ. That made all the difference.Somewhere along DebbyÃ¢ÂÂs life journey, though, Debby forgot who was in charge. ThatÃ¢ÂÂs when life turned upside down. Decades later, after many trials and triumphs, she turned control back to the One who provides hope and transformation. Yes, stories can inspire, motivate, spur you to action Ã¢ÂÂ¦ like an arrow right at your heart. Go Tell It! provides compelling stories of hope and transformation of lives who have each made a Ã¢ÂÂ180Ã¢ÂÂ by finding and sharing their voices. Whether your personal story revolves around one moment, one ministry, or a multitude of life events, the key is to point to the One who makes your transformation possible. All it takes is a willing heart and the courage to be honest Ã¢ÂÂ¦ one story at a time."
,,,,,10472.0,0.212,,Way of the Peaceful Warrior: A Book That Changes Lives,"The 20th Anniversary Edition with a New Afterword and Revisions by Dan Millman. A book that could change your When Dan Millman was a young man, he expected that hard work would eventually bring a life of comfort, wisdom, and happiness. Yet, despite his many successes, he was haunted by the feeling that something was missing. Awakened by dark dreams one night, Dan found himself at a gas station with an old man named Socrates, and his world was changed forever. Guided by this eccentric old warrior, and inspired by a young woman named Joy, Dan began a spiritual odyssey into realms of light and shadow, romance and mystery, toward a final confrontation that would deliver or destroy him. Inspirational and spiritual This autobiographical novel is one of the most beloved spiritual sagas of our time. For decades, friends and families around the world have shared the book that teaches the way of the peaceful warrior. Life as a peaceful warrior is a life of meditation, mindfulness, compassion, and acceptance. Help in these tumultuous In this 20th anniversary edition, the author offers an updated afterword for a new generation of readers looking for grounding in tumultuous times. Way of the Peaceful Warrior is the iconic first book from Dan Millman. His other guides to peaceful warrior life include The Life You Were Born to Live and The Hidden School . If you loved The Heart of the Shaman , The Magic Mala , and The Celestine Prophecy , youÃ¢ÂÂll be moved by the inspiration and spirituality of Way of the Peaceful Warrior ."
,,,,,12968.0,0.212,,Loving Ordinary Life: The Self-Help Book for People Who Are Tired of Self-Help Books,"Loving Ordinary Life is written for us: living, emotional people.We all want to live a happy life, but we can easily fall into a state of despondency. We prefer to smile, but more often we frown.We like being inspired, but most likely, we canÃ¢ÂÂt recall the last time when we were.There are many books and courses about self-motivation and inspiration. You might have heard hundreds of platitudes and affirmations. Each of them sounds valid but their utility is limited when you actually find yourself stuck in a pit of pain and despair.Loving Ordinary Life is meant to make a functional difference. ItÃ¢ÂÂs not a treatment for depression. It is about living a life where depression has no place.Loving Ordinary Life is your guide. It is designed so that you can open any page and find the inspiration to act and improve your life when youÃ¢ÂÂre feeling down. Each chapter in Loving Ordinary Life is a tool for moving from a negative idle state to a positive proactive state. It displays to you the art of being present, free, and genuine every day.If you want to be more fulfilled and enjoy life more, if youÃ¢ÂÂre open to quality changes, Loving Ordinary Life will become your loyal companion.Everything is within your power. You are the master of your life. How you experience it depends only on you. Take the lead.Ã¢ÂÂVery little is needed to make a happy life; it is all within yourself, in your way of thinking.""Marcus Aurelius"
,,,,,5831.0,0.212,,Earth Abides,"A disease of unparalleled destructive force has sprung up almost simultaneously in every corner of the globe, all but destroying the human race. One survivor, strangely immune to the effects of the epidemic, ventures forward to experience a world without man. What he ultimately discovers will prove far more astonishing than anything he'd either dreaded or hoped for."
,,,,,7926.0,0.211,,Waiting to Live,"Dr. Asa Don BrownÃ¢ÂÂs insightful message of unconditional love will transpire your way of thinking. Dr. Brown reveals a profound way of looking at life, forgiveness, and happiness. He explores with the reader the concepts of love and forgiveness. He has a poignant way of evoking the internal and spiritual side of life. His message will inspire you to begin living today. Why are you Waiting to Live?"
,,,,,12310.0,0.21,,The Essential Rumi,"This revised and expanded edition of The Essential Rumi includes a new introduction by Coleman Barks and more than 80 never-before-published poems.Through his lyrical translations, Coleman Barks has been instrumental in bringing this exquisite literature to a remarkably wide range of readers, making the ecstatic, spiritual poetry of thirteenth-century Sufi Mystic Rumi more popular than ever.The Essential Rumi continues to be the bestselling of all Rumi books, and the definitive selection of his beautiful, mystical poetry."
,,,,,5870.0,0.21,,Faulty Family,"When Daniel arrives in America to begin his undergraduate education, he was looking to break from an upbringing in isolation at a missionary school, and maybe even learn something - or anything at all - about his father, the international man of mystery. He soon discovers America surpasses his expectations as he is introduced to the full range of freedoms afforded by his new environment. A faulty family he ran away from is substituted with a host family of peculiar benefits. Meanwhile a new revelation threatens to shatter his treasured hopes about his father, risking everything he has gained, tasted, and loved in the new country. Nina is a gorgeous stay-at-home MD, who gave up her medical career to be a dedicated full-time mother to her children. So was everyone led to believe. She has secretly been resenting the lost dreams and meaning for life as her grown children leave home to go to school. The new-found freedom and a new addition to the family, an international student matched to be her son's college roommate, introduce passion and possibilities in the otherwise stale and dull life in Edina, MN. Can she explore and rekindle the thrills of her youth and reclaim her life force without risking her comfortable and secure life? This book is intended for mature audiences."
,,,,,667.0,0.21,,The Power of Now: A Guide to Spiritual Enlightenment,"Alternate cover edition of ISBN 9781577314806.To make the journey into the Now we will need to leave our analytical mind and its false created self, the ego, behind. From the very first page of Eckhart Tolle's extraordinary book, we move rapidly into a significantly higher altitude where we breathe a lighter air. We become connected to the indestructible essence of our Being, Ã¢ÂÂThe eternal, ever present One Life beyond the myriad forms of life that are subject to birth and death.Ã¢ÂÂ Although the journey is challenging, Eckhart Tolle uses simple language and an easy question-and-answer format to guide us.A word-of-mouth phenomenon since its first publication, The Power of Now is one of those rare books with the power to create an experience in readers, one that can radically change their lives for the better."
,,,,,10007.0,0.209,,The Cat Who Saved Books,"The Cat Who Saved Books is a heart-warming story about finding courage, caring for others Ã¢ÂÂ and the tremendous power of books.Grandpa used to say it all the time: 'books have tremendous power'. But what is that power really?Natsuki Books was a tiny second-hand bookshop on the edge of town. Inside, towering shelves reached the ceiling, every one crammed full of wonderful books. Rintaro Natsuki loved this space that his grandfather had created. He spent many happy hours there, reading whatever he liked. It was the perfect refuge for a boy who tended to be something of a recluse.After the death of his grandfather, Rintaro is devastated and alone. It seems he will have to close the shop. Then, a talking tabby cat called Tiger appears and asks Rintaro for help. The cat needs a book lover to join him on a mission. This odd couple will go on three magical adventures to save books from people who have imprisoned, mistreated and betrayed them. Finally, there is one last rescue that Rintaro must attempt alone . . .Sosuke Natsukawa's international bestseller, translated from Japanese by Louise Heal Kawai, is a story for those for whom books are so much more than words on paper."
,,,,,8741.0,0.209,,A-Ma Alchemy of Love,"Spiritual Historical Novel. A-Ma is a historical spiritual novel set in the 17th century (Age of Enlightenment) Macao that follows lives and spiritual insights of settlers of this little peninsula in the middle of China. A-Ma main protagonist is Ama, an African alchemist, Goddess, a guru, a lover, a story-teller that inspires and gathers artists, preachers, priests, philosophers from all around the world within the magic settings of her coffee house. She believes in a spiritual truth that we all can live our highest potential, discovering the gold within. Traveling through space and time, we find ourselves in the midst of an amazing blend of Chinese, Portuguese and Africans that live together on this little peninsula. This magic place, that is rapidly growing as a centre of trade offers a pot for the highest alchemy practice ever, the alchemy of humanity, creating an energy matrix that will change the lives of generations to come.We are transferred into the time of strong religious clashes and dogmas, and the scientific revolution, where our protagonists join the fight of the enlightened minds of the time, such as Giordano Bruno and Da-Vinci for the establishment of the New World. Through Ruben, a Portuguese Jesuit Priest who came to China to convert the Chinese into Christians, and through Ama and her family, friends, followers and enemies, we enter into the insights and challenges of the time they lived in, we join their attempts to learn from both the Eastern and Western philosophy, and we witness their personal inner transformation. In China some prominent historical events shaped the future of Western and Eastern philosophical thought and civilization. All the events and manuscripts mentioned within the book: the Dutch attack to Macao 24th of June 1622, the Reform of the Chinese Calendar during 1630s, Father SchallÃ¢ÂÂs Appointment to the Chinese Board of Mathematicians (during 1650s), Witches Hunt, and Witches Manual, etc, are carefully researched historical facts. The book uses history to create the connection between actions of the individuals that live surrounded by magic. A-Ma takes us on an exploration journey discovering the secrets of the bond we all have created during the millions of life-times on Earth, the bond of consciousness and suffering. Will Ruben manage to break this bond and enter into the world of alchemical transformation discovering his own divine potential? Will love that guides him, transform him, will his friend, guru and lover, Ama manage to break the matrix of habits, thoughts and patterns that surrounds them? Will AmaÃ¢ÂÂs friends manage to reach enlightenment, will human society manage to shred the veil of dogmas that encircles it, or will the forces of Dark Ages be stronger or will Ama be prosecuted as a witch? Interspersed with graphic sketches of life in Europe and Macao in 16th century, this work presents a historic and imaginative fable of the Chinese & Portuguese way of life within this little settlement that at the time could have been a centre of spiritual progress of the Age of Reason. The book has 12 chapters, narrated by the people, Gods, & spirits that knew Ama. Historical, philosophical and spiritual fiction, A-Ma explores the human and social alchemy."
,,,,,10608.0,0.209,,"Hillbilly Tales from the Smoky Mountains - And Other Homespun Remedies, Proverbs, and Poetry","Hillbilly Tales from the Smoky Mountains includes several short stories based on the folklore of the Appalachian Mountains. Before the time of cell-phones, computers and television, family members would gather on the front porch and offer up stories through simple oral traditions. These stories were to provide simple forms of entertainment to their children. With each generation, the stories become more elaborate and creative. These yarns became known as Appalachian folklore. Mountain people have always led a difficult life; but how they dealt with their struggles is a unique perspective on Appalachian people.Also, in this book you will find a small section on mountain medicinal treatments and hillbilly proverbs, which were carried over from mother to daughter down the family line. Knowledge of apothecary, or also known as mountain medicine, was necessary to treat family members who became ill while the local doctor was away visiting two towns over. Most importantly, no decent self-respecting mountain folk would ever go unprepared without offering up advice to help their fellow neighbor. Wise sayings or hillbilly proverbs go hand-in-hand with mountain medicine and is given to anyone who might need guidance in their daily life.The second part of the book includes a special story written by one of the original descendants of the Crowe Family, Ms. Verna Humphrey. This short piece of fiction centers around a light romance based right after the end of the Civil War. The setting takes place in Green Cove and it presents a time of struggle and death while a young girl, Charlotte, struggles to regain her birthright during these trying times. When a young lawyer enters upon the scene, Charlotte's interpretation of birthright takes on a whole new meaning. Now she must make some hard decisions that will alter the course of her life."
,,,,,9894.0,0.207,,The Divine Conspiracy: Rediscovering Our Hidden Life in God,"The Divine Conspiracy has revolutionized how we think about the true meaning of discipleship. In this classic, one of the most brilliant Christian thinkers of our times and author of the acclaimed The Spirit of Disciplines, Dallas Willard, skillfully weaves together biblical teaching, popular culture, science, scholarship, and spiritual practice, revealing what it means to ""apprentice"" ourselves to Jesus. Using JesusÃ¢ÂÂs Sermon of the Mount as his foundation, Willard masterfully explores life-changing ways to experience and be guided by God on a daily basis, resulting in a more authentic and dynamic faith."
,,,,,10484.0,0.207,,The Decameron,"The Decameron (c.1351) is an entertaining series of one hundred stories written in the wake of the Black Death. The stories are told in a country villa outside the city of Florence by ten young noble men and women who are seeking to escape the ravages of the plague. Boccaccio's skill as a dramatist is masterfully displayed in these vivid portraits of people from all stations in life, with plots that revel in a bewildering variety of human reactions.Translated with an Introduction and Notes by G. H. McWilliam"
,,,,,7690.0,0.207,,(un) SPOKEN,"Contained in the pages of this small printed work are unapologetic texts both broad and specific in scope, telling in three parts the evolution of their architect. They range from very intimate and personal, to universal. The words presented here are intended to allow glimpses into the past and present of one man's human experience. Take from them what you will."" '(un) SPOKEN' mines late night diners, diaper strewn alleys, and the headaches of hangover mornings for moments of beauty and meaning. These poems have the rough feel of music on vinyl. But ultimately, they are poems of hope, of counting up what was lost and gained, and deciding the things to plow under so that better seed might be sown.""-Britton Shurley, Winner of the 2010 Kentucky Arts Council Emerging Artist Award"
,,,,,12933.0,0.207,,On Power and Ideology: The Managua Lectures,"One of Chomsky's most accessible books, this succinct series of lectures lays out the parameters of his foreign policy analysis."
,,,,,12590.0,0.207,,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,"This is a book you will cherish for a lifetime, for within is pages are the secrets of making all your dreams come true. Based on natural laws that govern all of creation, this book shatters the myth that success is the result of hard work, exacting plans, or driving ambition.Instead, Deepak Chopra offers a life-altering perspective on the attainment of success: When we understand our true nature and learn to live in harmony with natural law, a sense of well-being, good health, fulfilling relationships, and material abundance spring forth easily and effortlessly. Deepak Chopra is the bestselling author of numerous books and audio programs that cover every aspect of mind, body, and spirit. His groundbreaking books blend physics and philosophy, the practical and the spiritual, with dynamic results.The Seven Laws of Success distills the essence of Chopra's teachings into seven simple, yet powerful, principles that can easily be applied to create success in all areas of your life. Filled with timeless wisdom and practical steps you can apply right away, this is a book you will want to read and refer to again and again."
,,,,,14.0,0.206,,The Selection,"For thirty-five girls, the Selection is the chance of a lifetime. The opportunity to escape the life laid out for them since birth. To be swept up in a world of glittering gowns and priceless jewels. To live in a palace and compete for the heart of gorgeous Prince Maxon.But for America Singer, being Selected is a nightmare. It means turning her back on her secret love with Aspen, who is a caste below her. Leaving her home to enter a fierce competition for a crown she doesn't want. Living in a palace that is constantly threatened by violent rebel attacks.Then America meets Prince Maxon. Gradually, she starts to question all the plans she's made for herselfÃ¢ÂÂand realizes that the life she's always dreamed of may not compare to a future she never imagined."
,,,,,11965.0,0.205,,Life Lessons: Everything You Ever Wished You Had Learned in Kindergarten,"There is a SECRET TO THE WAY LIFE WORKS...Are you ready to hear it?Life Lessons is a practical and inspiring guide to help you understand why things happen the way they do in life. You are NEVER being punished. You are NEVER a victim of your life. If it is happening in your life, it is because it is there to teach you something. And the sooner you can get that lesson, the sooner you can move on with your life.In clear and easy language, Donnalynn Civello, CHHC, AADP, Certified Intuitive Life Coach and Holistic Nutritionist helps you to understand the nature of life and the many life lessons that we encounter on a daily basis.Lessons that can explain:* Why did I lose that job?* Why did I lose that relationship?* Why does it seem like i have to go through difficult periods?* Why do other people seem to get ahead and i struggle?* Why does it seem so difficult to find happiness?* How do I know if i am living my purpose?* How can I recognize true love?Everything happens for a reason and when you can start to understand that there are some basic life lessons in place Ã¢ÂÂ you can better understand how to deal with lifeÃ¢ÂÂs ups and downs more successfully and be able to turn them around to your advantage effortlessly.We will explore:Ã¢ÂÂ How to play the game of lifeÃ¢ÂÂ How to be who you areÃ¢ÂÂ Self-love, self-worth, self esteemÃ¢ÂÂ RelationshipsÃ¢ÂÂ Difficult transitions, letting go, changeÃ¢ÂÂ Life lessons and patternsÃ¢ÂÂ Overcoming obstaclesÃ¢ÂÂ Painful emotionsÃ¢ÂÂ Money and abundance issuesLife would be so much easier if we had learned some of these simple life lessons in Kindergarten. But with ""Life Lessons: Everything You Ever Wished You Had Learned in Kindergarten,"" now you will have them. Time to live YOUR BEST LIFE!"
,,,,,7976.0,0.205,,What The Torah Teaches Us About Spirituality: Through Isaac's Own Spiritual Journey,"Spirituality is the realization there is a unifying reality. Those among us who are seekers of G-d know we all have the ability to connect to G-d, to each other, and to nature. Can we be spiritual in every aspect of our lives? Our forefather Isaac exemplifies how G-d wants us to incorporate spirituality in our everyday lives. There is only one G-d, and Adonai is the G-d of everything. All of us have the same G-d. When we all come to fully understand what this means, the world will be a better place. Isaac has so much to teach us about the spiritual depths of his story in the Torah. While at first glance the Torah seems to tell us very little about Isaac, first impressions can indeed be very deceiving. After reading about Isaac's own spiritual journey, your soul will be uplifted!"
,,,,,7318.0,0.205,,Presumed Innocent,"Hailed as the most suspenseful and compelling novel in decades. Presumed Innocent brings to life our worst nightmare: that of an ordinary citizen facing conviction for the most terrible of all crimes. It's the stunning portrayal of one man's all-too-human, all-consuming fatal attraction for a passionate woman who is not his wife, and the story of how his obsession puts everything he loves and values on trialÃ¢ÂÂincluding his own life. It's a book that lays bare a shocking world of betrayal and murder, as well as the hidden depths of the human heart. And it will hold you and haunt you ... long after you have reached its shattering conclusion."
,,,,,7195.0,0.205,,Tao Te Ching,"A lucid translation of the well-known Taoist classic by a leading scholar-now in a Shambhala Pocket Library edition. Written more than two thousand years ago, the Tao Teh Ching, or -The Classic of the Way and Its Virtue, - is one of the true classics of the world of spiritual literature. Traditionally attributed to the legendary -Old Master, - Lao Tzu, the Tao Teh Ching teaches that the qualities of the enlightened sage or ideal ruler are identical with those of the perfected individual. Today, Lao Tzu's words are as useful in mastering the arts of leadership in business and politics as they are in developing a sense of balance and harmony in everyday life. To follow the Tao or Way of all things and realize their true nature is to embody humility, spontaneity, and generosity. John C. H. Wu has done a remarkable job of rendering this subtle text into English while retaining the freshness and depth of the original. A jurist and scholar, Dr. Wu was a recognized authority on Taoism and the translator of several Taoist and Zen texts and of Chinese poetry. This book is part of the Shambhala Pocket Library series. The Shambhala Pocket Library is a collection of short, portable teachings from notable figures across religious traditions and classic texts. The covers in this series are rendered by Colorado artist Robert Spellman. The books in this collection distill the wisdom and heart of the work Shambhala Publications has published over 50 years into a compact format that is collectible, reader-friendly, and applicable to everyday life."
,,,,,1170.0,0.205,,"The Divine Reality: God, Islam & The Mirage Of Atheism","In The Divine Reality, Hamza Andreas Tzortzis provides a compelling case for the rational and spiritual foundations of Islam, whilst intelligently and compassionately deconstructing atheism. Join him on an existential, spiritual and rational journey that articulates powerful arguments for the existence of God, the Qur'an, the Prophethood of Muhammad and why we must know, love and worship God. He addresses academic and popular objections while showing how contemporary atheism is based on false assumptions about reality, which leads to incoherent answers to life's important questions.Does hope, happiness and human value make sense without the Divine? Do we have an ultimate purpose? Can we have consciousness and rational minds without God? Did the universe come from nothing? Does evil and suffering negate Divine mercy? Has scientific progress led to the denial of God? Are revelation and prophethood myths? Is God worthy of our worship? If you want to know how the Islamic intellectual and spiritual tradition answers these questions then this is the book for you.Hamza Andreas Tzortzis's new book presents a much needed comprehensive account of Islamic theism that draws upon Western and Islamic thought."
,,,,,1444.0,0.205,,Wabi Sabi: Japanese Wisdom for a Perfectly Imperfect Life,"'A truly transformative read' Sunday Times STYLE 'More than ever, we need books like this' Jessica Seaton, Co-Founder of Toast and author of Gather, Cook, Feast A whole new way of looking at the world - and your life - inspired by centuries-old Japanese wisdom. Wabi sabi ( ""wah-bi sah-bi"" ) is a captivating concept from Japanese aesthetics, which helps us to see beauty in imperfection, appreciate simplicity and accept the transient nature of all things. With roots in zen and the way of tea, the timeless wisdom of wabi sabi is more relevant than ever for modern life, as we search for new ways to approach life's challenges and seek meaning beyond materialism. Wabi sabi is a refreshing antidote to our fast-paced, consumption-driven world, which will encourage you to slow down, reconnect with nature, and be gentler on yourself. It will help you simplify everything, and concentrate on what really matters. From honouring the rhythm of the seasons to creating a welcoming home, from reframing failure to ageing with grace, wabi sabi will teach you to find more joy and inspiration throughout your perfectly imperfect life. This book is the definitive guide to applying the principles of wabi sabi to transform every area of your life, and finding happiness right where you are."
,,,,,10705.0,0.204,,Civilization and Its Discontents,"It stands as a brilliant summary of the views on culture from a psychoanalytic perspective that he had been developing since the turn of the century. It is both witness and tribute to the late theory of mindÃ¢ÂÂthe so-called structural theory, with its stress on aggression, indeed the death drive, as the pitiless adversary of eros.Civilization and Its Discontents is one of the last of Freud's books, written in the decade before his death and first published in German in 1929. In it he states his views on the broad question of man's place in the world, a place Freud defines in terms of ceaseless conflict between the individual's quest for freedom and society's demand for conformity.Freud's theme is that what works for civilization doesn't necessarily work for man. Man, by nature aggressive and egotistical, seeks self-satisfaction. But culture inhibits his instinctual drives. The result is a pervasive and familiar guilt.Of the various English translations of Freud's major works to appear in his lifetime, only one was authorized by Freud himself: The Standard Edition of the Complete Psychological Works of Sigmund Freud under the general editorship of James Strachey.Freud approved the overall editorial plan, specific renderings of key words and phrases, and the addition of valuable notes, from bibliographical and explanatory. Many of the translations were done by Strachey himself; the rest were prepared under his supervision. The result was to place the Standard Edition in a position of unquestioned supremacy over all other existing versions."
,,,,,1636.0,0.204,,Bismarck: A Life,"This riveting, New York Times bestselling biography illuminates the life of Otto von Bismarck, the statesman who unified Germany but who also embodied everything brutal and ruthless about Prussian culture.Jonathan Steinberg draws heavily on contemporary writings, allowing Bismarck's friends and foes to tell the story. What rises from these pages is a complex giant of a a hypochondriac with the constitution of an ox, a brutal tyrant who could easily shed tears, a convert to an extreme form of evangelical Protestantism who secularized schools and introduced civil divorce. Bismarck may have been in sheer ability the most intelligent man to direct a great state in modern times. His brilliance and insight dazzled his contemporaries. But all agreed there was also something demonic, diabolical, overwhelming, beyond human attributes, in Bismarck's personality. He was a kind of malign genius who, behind the various postures, concealed an ice-cold contempt for his fellow human beings and a drive to control and rule them. As one contemporary ""the Bismarck regime was a constant orgy of scorn and abuse of mankind, collectively and individually.""In this comprehensive and expansive biography--a brilliant study in power--Jonathan Steinberg brings Bismarck to life, revealing the stark contrast between the ""Iron Chancellor's"" unmatched political skills and his profoundly flawed human character."
,,,,,9550.0,0.204,,The Advantage: Why Organizational Health Trumps Everything Else In Business,"There is a competitive advantage out there, arguably more powerful than any other. Is it superior strategy? Faster innovation? Smarter employees? No, New York Times best-selling author, Patrick Lencioni, argues that the seminal difference between successful companies and mediocre ones has little to do with what they know and how smart they are and more to do with how healthy they are. In this book, Lencioni brings together his vast experience and many of the themes cultivated in his other best-selling books and delivers a first: a cohesive and comprehensive exploration of the unique advantage organizational health provides. Simply put, an organization is healthy when it is whole, consistent and complete, when its management, operations and culture are unified.ÃÂ  Healthy organizations outperform their counterparts, are free of politics and confusion and provide an environment where star performers never want to leave. LencioniÃ¢ÂÂs first non-fiction book provides leaders with a groundbreaking, approachable model for achieving organizational healthÃ¢ÂÂcomplete with stories, tips and anecdotes from his experiences consulting to some of the nationÃ¢ÂÂs leading organizations. In this age of informational ubiquity and nano-second change, it is no longer enough to build a competitive advantage based on intelligence alone. The Advantage provides a foundational construct for conducting business in a new wayÃ¢ÂÂone that maximizes human potential and aligns the organization around a common set of principles."
,,,,,6936.0,0.204,,The Light We Carry: Overcoming in Uncertain Times,"#1 NEW YORK TIMES AND USA TODAY BESTSELLER - ONE OF TIME'S 100 MUST-READ BOOKS OF 2022 - In an inspiring follow-up to her critically acclaimed, #1 bestselling memoir Becoming, former First Lady Michelle Obama shares practical wisdom and powerful strategies for staying hopeful and balanced in today's highly uncertain world. There may be no tidy solutions or pithy answers to life's big challenges, but Michelle Obama believes that we can all locate and lean on a set of tools to help us better navigate change and remain steady within flux. In The Light We Carry,  she opens a frank and honest dialogue with readers, considering the questions many of us wrestle with: How do we build enduring and honest relationships? How can we discover strength and community inside our differences? What tools do we use to address feelings of self-doubt or helplessness? What do we do when it all starts to feel like too much?Michelle Obama offers readers a series of fresh stories and insightful reflections on change, challenge, and power, including her belief that when we light up for others, we can illuminate the richness and potential of the world around us, discovering deeper truths and new pathways for progress. Drawing from her experiences as a mother, daughter, spouse, friend, and First Lady, she shares the habits and principles she has developed to successfully adapt to change and overcome various obstacles--the earned wisdom that helps her continue to ""become."" She details her most valuable practices, like ""starting kind,"" ""going high,"" and assembling a ""kitchen table"" of trusted friends and mentors. With trademark humor, candor, and compassion, she also explores issues connected to race, gender, and visibility, encouraging readers to work through fear, find strength in community, and live with boldness.""When we are able to recognize our own light, we become empowered to use it,"" writes Michelle Obama. A rewarding blend of powerful stories and profound advice that will ignite conversation, The Light We Carry inspires readers to examine their own lives, identify their sources of gladness, and connect meaningfully in a turbulent world."
